"state","chamber","state_chamber","term","term_start","term_end","term_elec_yr","term_length","n_maj","n_min","chamber_size","legislature_size","num_chamber_comms","num_joint_comms","maj_SLES_median","min_SLES_median","maj_min_SLES_meddiff","maj_above_min_SLES_median","chair_SLES_median","notchair_SLES_median","chair_SLES_meddiff","majfrosh_SLES_meddiff","minfrosh_SLES_meddiff","num_female","share_female","kpb_dem_share","kpb_rep_share","share_dem","partisan_seatshare_diff","term_limits_enacted","term_limits_applied","aj_deny_hearing","aj_deny_report","aj_comm_gatekeep","aj_chamb_vote_comm_appts","aj_majleader_setscal","aj_majcom_setscal","aj_anymaj_setscal","aj_rules_change","SM_maj_median","SM_min_median","SM_median_diff","SM_maj_sd","SM_min_sd","squire_year","squire_index","leg_salary_yr_avg","slength_avg_all","ncsl_staff_year","ncsl_num_staff","ncsl_num_staff_per_leg","maj_party_controls_gov","maj_party_controls_oppo_chamber","unified_gov"
"AR","upper","AR-upper","2017_2018",2017,2018,2016,2,26,9,35,135,9,0,0.927765064073398,0.480917012754396,0.446848051319002,0.884615384615385,0.947781658099932,0.661760172271653,0.286021485828279,0.543100171559644,0.0665001553034033,7,0.2,NA,NA,0.257142857142857,0.485714285714286,1,1,0,0,0,0,0,0,0,NA,1.087,0.016,1.071,0.25944230725634,0.226283460988676,2015,0.207421729,34635.45,74.36,2015,532,3.94074074074074,1,1,1
"AZ","lower","AZ-lower","1995_1996",1995,1996,1994,2,38,22,60,90,17,5,1.2946733816435,0.13270317304267,1.16197020860083,0.947368421052632,1.95376263048643,0.240019182170181,1.71374344831624,1.41665275453659,0.107689683108262,19,0.316666666666667,0.366666666666667,0.633333333333333,0.366666666666667,0.266666666666666,1,0,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1996,0.185,21154.43,NA,1996,567,6.3,1,1,1
"AZ","lower","AZ-lower","1997_1998",1997,1998,1996,2,39,22,60,90,19,6,1.30535186089061,0.111132162603602,1.19421969828701,0.948717948717949,1.88415080520142,0.244913086959287,1.63923771824213,0.979963685669169,0.0943289248436268,26,0.426229508196721,0.366666666666667,0.633333333333333,0.360655737704918,0.266666666666666,1,0,1,1,1,0,1,0,1,NA,0.855,-1,1.855,0.364673707370882,0.428075886426085,1996,0.185,20222.78,NA,1996,567,6.3,1,1,1
"AZ","lower","AZ-lower","1999_2000",1999,2000,1998,2,40,20,60,90,25,1,1.14575258213823,0.113464505457261,1.03228807668096,1,1.57068032692544,0.284543136923877,1.28613719000156,0.778978831742782,0.0444568159418042,25,0.416666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333334,1,0,1,1,1,0,1,0,1,NA,0.834,-0.92,1.754,0.369728573738576,0.559789419712113,2003,0.232,30901.85,NA,2003,682,7.57777777777778,1,1,1
"AZ","lower","AZ-lower","2001_2002",2001,2002,2000,2,37,24,60,90,25,1,1.28697902516488,0.231619095348945,1.05535992981594,0.972972972972973,1.97340367314481,0.365465098476458,1.60793857466835,1.34694015602753,0.0437516106993611,22,0.360655737704918,0.4,0.6,0.39344262295082,0.2,1,1,1,1,1,0,1,0,1,NA,0.64,-0.862,1.502,0.484367434526899,0.462019012688815,2003,0.232,29320.26,119.28,2003,682,7.57777777777778,1,0,0
"AZ","lower","AZ-lower","2003_2004",2003,2004,2002,2,39,21,60,90,16,3,1.09689256036978,0.205171227542908,0.891721332826875,0.948717948717949,2.08698632463818,0.476191883869402,1.61079444076877,1.09266709251506,0.168404351071533,17,0.283333333333333,0.35,0.65,0.35,0.3,1,1,1,1,1,0,1,0,1,NA,0.754,-1.398,2.152,0.542420125534207,0.39561967309207,2003,0.232,28073.2,126.38,2003,682,7.57777777777778,0,1,0
"AZ","lower","AZ-lower","2005_2006",2005,2006,2004,2,39,22,60,90,18,0,1.1105921013138,0.241300023434331,0.869292077879467,0.948717948717949,1.8568494393016,0.39703060944611,1.45981882985549,0.531971223286735,0.143809180197378,21,0.344262295081967,0.366666666666667,0.633333333333333,0.360655737704918,0.266666666666666,1,1,1,1,1,0,1,0,1,NA,0.891,-1.34,2.231,0.536786387741451,0.41981062213115,2009,0.271,26377.74,116.8,2009,701,7.78888888888889,0,1,0
"AZ","lower","AZ-lower","2007_2008",2007,2008,2006,2,33,29,60,90,18,0,1.53834997320181,0.220563733261782,1.31778623994003,0.96969696969697,2.09028577397376,0.313241053279888,1.77704472069388,0.480729980679983,-0.0529309283981806,19,0.306451612903226,0.45,0.55,0.467741935483871,0.1,1,1,1,1,1,0,1,0,1,NA,0.929,-1.481,2.41,0.48528532232569,0.389337770187705,2009,0.271,24773.52,117.15,2009,701,7.78888888888889,0,1,0
"AZ","lower","AZ-lower","2009_2010",2009,2010,2008,2,35,25,60,90,15,0,1.5399486377526,0.200930450892482,1.33901818686012,0.971428571428571,2.33051122201468,0.433246133624372,1.89726508839031,1.27326270062795,0.0463433468246073,16,0.266666666666667,0.416666666666667,0.583333333333333,0.416666666666667,0.166666666666666,1,1,1,1,1,0,1,0,1,NA,0.943,-1.568,2.511,0.376086490167606,0.350861944622086,2009,0.271,24196.83,143.06,2009,701,7.78888888888889,1,1,1
"AZ","lower","AZ-lower","2011_2012",2011,2012,2010,2,41,20,60,90,17,16,1.2537120051609,0.130317214546643,1.12339479061426,0.951219512195122,1.45489699609183,0.515979823712106,0.938917172379722,0.101360794146457,0.140498877808474,20,0.327868852459016,0.333333333333333,0.666666666666667,0.327868852459016,0.333333333333334,1,1,1,1,1,0,1,0,1,NA,1.043,-1.534,2.577,0.350675704688446,0.334201636176358,2015,0.263652938,23029.76,79.52,2015,618,6.86666666666667,1,1,1
"AZ","lower","AZ-lower","2013_2014",2013,2014,2012,2,36,25,60,90,18,16,1.30163831476985,0.151741293532338,1.14989702123751,0.972222222222222,1.91426944746221,0.318358893339418,1.59591055412279,0.914531334470722,0.0659056490311821,19,0.311475409836066,NA,NA,0.409836065573771,0.180327868852459,1,1,1,1,1,0,1,0,1,NA,1.155,-1.477,2.632,0.366531563180217,0.4417947684866,2015,0.263652938,22285.55,92.02,2015,618,6.86666666666667,1,1,1
"AZ","lower","AZ-lower","2015_2016",2015,2016,2014,2,36,25,60,90,19,1,1.4473927589472,0.121423239611844,1.32596951933536,0.972222222222222,2.50936320410468,0.212357388959351,2.29700581514533,1.12873562855842,0.0624015952677279,20,0.327868852459016,NA,NA,0.409836065573771,0.180327868852459,1,1,1,1,1,0,1,0,1,NA,1.162,-1.586,2.748,0.3386607460143,0.414364058756108,2015,0.263652938,21946.05,72.14,2015,618,6.86666666666667,1,1,1
"AZ","lower","AZ-lower","2017_2018",2017,2018,2016,2,36,25,60,90,19,0,1.28436064385493,0.14848658878662,1.13587405506831,1,1.9194441587234,0.343190604499724,1.57625355422367,0.500864019370421,0.122385035623255,21,0.344262295081967,NA,NA,0.409836065573771,0.180327868852459,1,1,1,1,1,0,1,0,1,NA,1.155,-1.675,2.83,0.299662299738583,0.602051741257957,2015,0.263652938,21097.74,103.29,2015,618,6.86666666666667,1,1,1
"AZ","upper","AZ-upper","1995_1996",1995,1996,1994,2,19,11,30,90,14,5,1.44814751974238,0.251144017089961,1.19700350265242,1,1.60622157939866,0.331580383167118,1.27464119623154,0.325851077525696,0.172950776958921,8,0.266666666666667,0.366666666666667,0.633333333333333,0.366666666666667,0.266666666666666,1,0,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1996,0.185,21154.43,NA,1996,567,6.3,1,1,1
"AZ","upper","AZ-upper","1997_1998",1997,1998,1996,2,18,12,30,90,13,6,1.53955832335138,0.193257678370909,1.34630064498048,0.944444444444444,1.70082805669118,0.286996120779271,1.41383193591191,-1.0016410188411,0.0516020624959601,8,0.266666666666667,0.4,0.6,0.4,0.2,1,0,1,1,1,0,1,0,1,NA,0.58,-0.821,1.401,0.414831783036656,0.413993709123095,1996,0.185,20222.78,NA,1996,567,6.3,1,1,1
"AZ","upper","AZ-upper","1999_2000",1999,2000,1998,2,16,14,30,90,11,1,1.62754720061174,0.173481887297778,1.45406531331397,1,1.79078022293378,0.207381506297228,1.58339871663655,0.807749821757123,-0.0633772959948449,7,0.233333333333333,0.466666666666667,0.533333333333333,0.466666666666667,0.066666666666666,1,0,1,1,1,0,1,0,1,NA,0.626,-0.666,1.292,0.425008008032344,0.28156682887594,2003,0.232,30901.85,NA,2003,682,7.57777777777778,1,1,1
"AZ","upper","AZ-upper","2001_2002",2001,2002,2000,2,0,32,30,90,11,1,NA,0.569528760023503,NA,NA,1.48174997624519,0.451066969003732,1.03068300724146,NA,0.730202499921838,11,0.34375,0.5,0.5,0.5,0,1,1,1,1,1,0,1,0,1,NA,-0.746,0.674,1.42,NA,NA,2003,0.232,29320.26,119.28,2003,682,7.57777777777778,NA,NA,NA
"AZ","upper","AZ-upper","2003_2004",2003,2004,2002,2,17,14,30,90,10,3,1.13837372819649,0.446196626497185,0.692177101699302,1,1.5878219375848,0.546610156822332,1.04121178076247,0.0613441150341196,0.33459944709653,8,0.258064516129032,0.433333333333333,0.566666666666667,0.451612903225806,0.133333333333334,1,1,1,1,1,0,1,0,1,NA,0.833,-0.821,1.654,0.425983168325457,0.31028723082158,2003,0.232,28073.2,126.38,2003,682,7.57777777777778,0,1,0
"AZ","upper","AZ-upper","2005_2006",2005,2006,2004,2,18,13,30,90,13,0,1.36979474612413,0.185233052756773,1.18456169336736,0.944444444444444,1.5899008957726,0.190790199367016,1.39911069640558,0.0405697333794974,0.119957200464951,11,0.354838709677419,0.4,0.6,0.419354838709677,0.2,1,1,1,1,1,0,1,0,1,NA,0.863,-0.994,1.857,0.417830989722102,0.362567942032297,2009,0.271,26377.74,116.8,2009,701,7.78888888888889,0,1,0
"AZ","upper","AZ-upper","2007_2008",2007,2008,2006,2,17,13,30,90,13,0,1.36892281920047,0.319747789157088,1.04917503004338,1,1.53130646798128,0.33324894167614,1.19805752630514,-0.334612597989148,-0.0978769151437231,13,0.433333333333333,0.433333333333333,0.566666666666667,0.433333333333333,0.133333333333334,1,1,1,1,1,0,1,0,1,NA,0.893,-1.306,2.199,0.495807499555907,0.389239178109882,2009,0.271,24773.52,117.15,2009,701,7.78888888888889,0,1,0
"AZ","upper","AZ-upper","2009_2010",2009,2010,2008,2,18,12,30,90,15,0,1.23425291413098,0.173108997275643,1.06114391685533,1,2.14859414683166,0.26791370930223,1.88068043752943,-1.08366219236387,0.16173646398439,12,0.4,0.4,0.6,0.4,0.2,1,1,1,1,1,0,1,0,1,NA,0.886,-1.344,2.23,0.482658254406636,0.337558046389538,2009,0.271,24196.83,143.06,2009,701,7.78888888888889,1,1,1
"AZ","upper","AZ-upper","2011_2012",2011,2012,2010,2,23,10,30,90,15,16,1.44447558646628,0.147181021752464,1.29729456471382,0.91304347826087,1.64801291180931,0.215076856235525,1.43293605557379,0.139229361265797,-0.0176619452727236,12,0.363636363636364,0.3,0.7,0.303030303030303,0.4,1,1,1,1,1,0,1,0,1,NA,1.027,-1.591,2.618,0.438398258109314,0.190006804206577,2015,0.263652938,23029.76,79.52,2015,618,6.86666666666667,1,1,1
"AZ","upper","AZ-upper","2013_2014",2013,2014,2012,2,18,15,30,90,13,16,1.4057600111006,0.167177184684864,1.23858282641574,0.944444444444444,1.42368138251041,0.290637714131001,1.13304366837941,0.145490260693154,0.0212858384536547,14,0.424242424242424,NA,NA,0.454545454545455,0.0909090909090909,1,1,1,1,1,0,1,0,1,NA,0.967,-1.51,2.477,0.391073016181119,0.315437877149313,2015,0.263652938,22285.55,92.02,2015,618,6.86666666666667,1,1,1
"AZ","upper","AZ-upper","2015_2016",2015,2016,2014,2,17,14,30,90,16,1,1.74800377563555,0.195959584104843,1.55204419153071,1,1.7918851335204,0.209464806451148,1.58242032706925,-0.709428196446098,0.0817556690464857,13,0.419354838709677,NA,NA,0.451612903225806,0.0967741935483871,1,1,1,1,1,0,1,0,1,NA,1.128,-1.481,2.609,0.380505816734454,0.525231482263973,2015,0.263652938,21946.05,72.14,2015,618,6.86666666666667,1,1,1
"AZ","upper","AZ-upper","2017_2018",2017,2018,2016,2,18,13,30,90,15,0,1.42070977700474,0.15983655261204,1.2608732243927,0.944444444444444,1.50572917630484,0.19734371896137,1.30838545734347,0.662548583600336,-0.0516587115336377,14,0.451612903225806,NA,NA,0.419354838709677,0.161290322580645,1,1,1,1,1,0,1,0,1,NA,1.143,-1.568,2.711,0.409019328160714,0.486184574169779,2015,0.263652938,21097.74,103.29,2015,618,6.86666666666667,1,1,1
"CA","lower","CA-lower","1993_1994",1993,1994,1992,2,49,35,80,120,24,9,1.13313351395225,0.781877899024513,0.351255614927739,0.857142857142857,1.23258843831843,0.888473125268654,0.344115313049777,0.232639511730008,0.0601054691949616,24,0.285714285714286,0.6,0.4,0.583333333333333,0.2,1,0,1,1,1,0,0,0,0,1,-1.342,1.174,2.516,0.389211224665923,0.399207064389732,1996,0.57,78235.53,NA,1996,2610,21.75,0,1,0
"CA","lower","CA-lower","1995_1996",1995,1996,1994,2,0,84,80,120,26,0,NA,1.01479270878901,NA,NA,1.16967926839641,0.92841611158367,0.241263156812742,NA,-0.0223959430752745,20,0.238095238095238,0.4875,0.5,0.464285714285714,0.0125,1,0,1,1,1,0,0,0,0,1,1.139,-1.338,2.477,0.381005880074461,0.336397662810405,1996,0.57,101541.27,NA,1996,2610,21.75,1,0,0
"CA","lower","CA-lower","1997_1998",1997,1998,1996,2,44,37,80,120,27,0,1.22721946315622,0.819476878605942,0.40774258455028,0.863636363636364,1.2395305857934,0.886418366136945,0.353112219656452,0.00151135241674449,-0.102103618349792,20,0.246913580246914,0.5375,0.4625,0.54320987654321,0.075,1,1,1,1,1,0,0,0,0,1,-1.306,1.198,2.504,0.324265717398619,0.332165109381796,1996,0.57,101922.83,192,1996,2610,21.75,0,1,0
"CA","lower","CA-lower","1999_2000",1999,2000,1998,2,47,33,80,120,30,0,1.19571714365753,0.732469654162052,0.46324748949548,0.978723404255319,1.19223394218545,0.880248931485306,0.311985010700142,0.0219779283525692,-0.142979356516046,20,0.25,0.6,0.4,0.5875,0.2,1,1,1,1,1,0,0,0,0,1,-1.307,1.152,2.459,0.392943051069425,0.338195851192531,2003,0.626,127470.15,168,2003,2359,19.6583333333333,1,1,1
"CA","lower","CA-lower","2001_2002",2001,2002,2000,2,51,30,80,120,27,0,1.13909911563545,0.630280547020701,0.508818568614745,0.980392156862745,1.19278548945392,1.00732682502867,0.185458664425255,0.0668573484308703,0.159147058922742,24,0.296296296296296,0.625,0.375,0.62962962962963,0.25,1,1,1,1,1,0,0,0,0,1,-1.502,1.123,2.625,0.467232752825354,0.272805191819347,2003,0.626,120946.06,253.57,2003,2359,19.6583333333333,1,1,1
"CA","lower","CA-lower","2003_2004",2003,2004,2002,2,48,32,80,120,29,0,1.21644331222851,0.693144363671267,0.523298948557242,0.979166666666667,1.21644331222851,0.693144363671267,0.523298948557242,0.199156160906146,0.228994165906239,25,0.3125,0.6,0.4,0.6,0.2,1,1,1,1,1,0,0,0,0,1,-1.669,1.102,2.771,0.499167712464839,0.322307870447841,2003,0.626,115801.95,158,2003,2359,19.6583333333333,0,1,0
"CA","lower","CA-lower","2005_2006",2005,2006,2004,2,49,32,80,120,29,0,1.13254013478287,0.803780377086089,0.328759757696782,0.918367346938776,1.1373075933534,0.933104352198773,0.204203241154623,0.171493418488035,0.0188722855894712,25,0.308641975308642,0.6,0.4,0.604938271604938,0.2,1,1,1,1,1,0,0,0,0,1,-1.622,1.102,2.724,0.498226440133205,0.341362216284382,2009,0.581,121865.16,183,2009,2106,17.55,0,1,0
"CA","lower","CA-lower","2007_2008",2007,2008,2006,2,50,32,80,120,29,0,1.16676124182047,0.739032986462446,0.427728255358027,0.9,1.16736748965817,0.877569056925965,0.289798432732205,0.118033595829437,0.0628763779028612,24,0.292682926829268,0.6,0.4,0.609756097560976,0.2,1,1,1,1,1,0,0,0,0,1,-1.663,1.138,2.801,0.413591943578833,0.288337042625321,2009,0.581,118318.02,202,2009,2106,17.55,0,1,0
"CA","lower","CA-lower","2009_2010",2009,2010,2008,2,52,30,80,120,30,5,1.15443290264972,0.592397310274009,0.56203559237571,0.923076923076923,1.22738673584247,0.786337491898036,0.441049243944436,0.0541656013667857,0.206193104841352,20,0.24390243902439,0.6375,0.3625,0.634146341463415,0.275,1,1,1,1,1,0,0,0,0,1,-1.61,1.203,2.813,0.386306416569787,0.279791136079955,2009,0.581,106702.57,195,2009,2106,17.55,0,1,0
"CA","lower","CA-lower","2011_2012",2011,2012,2010,2,52,28,80,120,30,7,1.19740835478262,0.491991807295743,0.705416547486881,0.980769230769231,1.19740835478262,0.734263558174374,0.46314479660825,-0.0205749263557915,0.189107061278298,21,0.2625,0.65,0.35,0.65,0.3,1,1,1,1,1,0,0,0,0,1,-1.633,1.316,2.949,0.379428944374048,0.445514692134334,2015,0.628700521,89175.94,157,2015,2101,17.5083333333333,1,1,1
"CA","lower","CA-lower","2013_2014",2013,2014,2012,2,59,25,80,120,30,7,1.20496541326683,0.622878559229346,0.58208685403748,0.88135593220339,1.33696044408309,0.900428919970555,0.436531524112536,0.250252732096896,0.1056649899516,22,0.261904761904762,NA,NA,0.702380952380952,0.404761904761905,1,1,1,1,1,0,0,0,0,1,-1.682,1.359,3.041,0.517850113056428,0.463321463073064,2015,0.628700521,84059.23,152.5,2015,2101,17.5083333333333,1,1,1
"CA","lower","CA-lower","2015_2016",2015,2016,2014,2,52,28,80,120,31,7,1.2394727343265,0.673757010330415,0.565715723996088,0.980769230769231,1.25565208224782,0.830551022589153,0.425101059658666,0.00456572874198291,0.0239233313931611,19,0.2375,NA,NA,0.65,0.3,1,1,1,1,1,0,0,0,0,1,-1.662,1.174,2.836,0.512046333754186,0.427783079625204,2015,0.628700521,88878.76,186.5,2015,2101,17.5083333333333,1,1,1
"CA","lower","CA-lower","2017_2018",2017,2018,2016,2,56,25,80,120,NA,NA,1.25845573342278,0.509744627153647,0.748711106269131,0.928571428571429,NA,1.03310243628754,NA,-0.0773899286102484,-0.0463507671893883,18,0.222222222222222,NA,NA,0.691358024691358,0.382716049382716,1,1,1,1,1,0,0,0,0,1,-1.732,1.246,2.978,0.588692066142253,0.383449035068564,2015,0.628700521,94272.6,150.07,2015,2101,17.5083333333333,1,1,1
"CA","upper","CA-upper","1993_1994",1993,1994,1992,2,25,17,40,120,23,9,1.20361992255329,0.811779989109965,0.391839933443327,0.84,1.21900140207534,0.66510488165618,0.553896520419159,0.224503557842381,0.249566218547009,6,0.142857142857143,0.575,0.35,0.571428571428571,0.225,1,0,1,0,1,0,0,0,0,NA,-1.209,0.743,1.952,0.477315492813722,0.594223855896786,1996,0.57,78235.53,NA,1996,2610,21.75,0,1,0
"CA","upper","CA-upper","1995_1996",1995,1996,1994,2,24,17,40,120,24,0,1.07147329332504,0.923292350192982,0.148180943132062,0.666666666666667,1.08052348074963,0.721023499449988,0.359499981299638,-0.316781563960368,0.0600728537799201,5,0.121951219512195,0.525,0.425,0.560975609756098,0.1,1,0,1,0,1,0,0,0,0,NA,-1.237,1.186,2.423,0.436307260634892,0.634910723558299,1996,0.57,101541.27,NA,1996,2610,21.75,0,0,0
"CA","upper","CA-upper","1997_1998",1997,1998,1996,2,23,17,40,120,24,0,1.01635217036962,0.881545230306518,0.1348069400631,0.695652173913043,1.06505186449081,0.844638200034234,0.220413664456574,-0.133717472707044,-0.164356111421848,7,0.175,0.575,0.4,0.575,0.175,1,0,1,0,1,0,0,0,0,NA,-1.263,1.201,2.464,0.441342425419771,0.57872578366261,1996,0.57,101922.83,192,1996,2610,21.75,0,1,0
"CA","upper","CA-upper","1999_2000",1999,2000,1998,2,26,15,40,120,25,0,1.21666837693929,0.680990198540233,0.535678178399055,0.961538461538462,1.12455533293399,0.718094667304189,0.406460665629802,0.072955557616212,-0.0213707110665635,11,0.268292682926829,0.625,0.375,0.634146341463415,0.25,1,1,1,0,1,0,0,0,0,NA,-1.339,1.237,2.576,0.340184417150028,0.422193048871642,2003,0.626,127470.15,168,2003,2359,19.6583333333333,1,1,1
"CA","upper","CA-upper","2001_2002",2001,2002,2000,2,26,14,40,120,26,0,1.19320075072953,0.673094591488573,0.520106159240958,0.923076923076923,1.14086345606474,0.699708355124493,0.441155100940246,0.274911995988626,0.217658769792728,10,0.25,0.65,0.325,0.65,0.325,1,1,1,0,1,0,0,0,0,NA,-1.339,1.288,2.627,0.332423054480448,0.390515830420213,2003,0.626,120946.06,253.57,2003,2359,19.6583333333333,1,1,1
"CA","upper","CA-upper","2003_2004",2003,2004,2002,2,25,15,40,120,25,0,1.18672767935115,0.675248750468083,0.511478928883068,0.92,1.17418043238627,0.675248750468083,0.498931681918189,0.184316275512339,-0.0709290885945544,11,0.275,0.625,0.375,0.625,0.25,1,1,1,0,1,0,0,0,0,NA,-1.448,1.301,2.749,0.310678299637986,0.31065612044176,2003,0.626,115801.95,158,2003,2359,19.6583333333333,0,1,0
"CA","upper","CA-upper","2005_2006",2005,2006,2004,2,25,15,40,120,23,0,1.26473359027446,0.820238592841227,0.444494997433231,0.84,1.06093707620208,0.870306663606529,0.190630412595551,-0.121617803757639,-0.176684557915798,12,0.3,0.625,0.375,0.625,0.25,1,1,1,0,1,0,0,0,0,NA,-1.473,1.232,2.705,0.323915025772876,0.302162686454217,2009,0.581,121865.16,183,2009,2106,17.55,0,1,0
"CA","upper","CA-upper","2007_2008",2007,2008,2006,2,25,15,40,120,22,0,1.19653456869913,0.784123651360631,0.412410917338503,0.96,1.15100951658276,0.800550989222129,0.350458527360626,-0.0690218883078975,-0.161962872092123,10,0.25,0.625,0.375,0.625,0.25,1,1,1,0,1,0,0,0,0,NA,-1.555,1.213,2.768,0.395971325462318,0.308147184179207,2009,0.581,118318.02,202,2009,2106,17.55,0,1,0
"CA","upper","CA-upper","2009_2010",2009,2010,2008,2,25,15,40,120,24,5,1.11964299462791,0.723926637598461,0.395716357029445,0.96,1.11464076691492,0.737862790556182,0.376777976358735,0.0951533292186393,0.0086619437296569,13,0.325,0.625,0.35,0.625,0.275,1,1,1,0,1,0,0,0,0,NA,-1.622,1.191,2.813,0.473093260347376,0.318897776964963,2009,0.581,106702.57,195,2009,2106,17.55,0,1,0
"CA","upper","CA-upper","2011_2012",2011,2012,2010,2,25,15,40,120,24,7,1.2800926673305,0.572398950456705,0.7076937168738,1,1.2317311449991,0.572398950456705,0.659332194542391,0.15728250847826,0.0242977114059283,11,0.275,0.625,0.375,0.625,0.25,1,1,1,0,1,0,0,0,0,NA,-1.555,1.208,2.763,0.45919380323327,0.356367163021114,2015,0.628700521,89175.94,157,2015,2101,17.5083333333333,1,1,1
"CA","upper","CA-upper","2013_2014",2013,2014,2012,2,30,12,40,120,22,7,1.19673698859692,0.56505131886448,0.631685669732442,0.833333333333333,1.25346319506745,0.616945146095352,0.636518048972094,0.0464771373478663,0.111662961913101,12,0.285714285714286,NA,NA,0.714285714285714,0.428571428571429,1,1,1,0,1,0,0,0,0,NA,-1.511,1.284,2.795,0.470482830011109,0.362132768017187,2015,0.628700521,84059.23,152.5,2015,2101,17.5083333333333,1,1,1
"CA","upper","CA-upper","2015_2016",2015,2016,2014,2,26,16,40,120,22,7,1.2678095247439,0.625853586414083,0.641955938329814,0.961538461538462,1.28792205298475,0.651431611866194,0.636490441118559,0.0406710688285381,-0.0866993389448512,13,0.30952380952381,NA,NA,0.619047619047619,0.238095238095238,1,1,1,0,1,0,0,0,0,NA,-1.579,1.317,2.896,0.431808771753719,0.400320986595929,2015,0.628700521,88878.76,186.5,2015,2101,17.5083333333333,1,1,1
"CA","upper","CA-upper","2017_2018",2017,2018,2016,2,27,13,40,120,NA,NA,1.24351999954627,0.546221600393016,0.697298399153257,1,NA,0.98010181092803,NA,-0.179529106201165,-0.050660852107732,9,0.225,NA,NA,0.675,0.35,1,1,1,0,1,0,0,0,0,NA,-1.579,1.232,2.811,0.413387660780606,0.427159816376528,2015,0.628700521,94272.6,150.07,2015,2101,17.5083333333333,1,1,1
"CO","lower","CO-lower","1999_2000",1999,2000,1998,2,42,25,65,100,11,12,1.14630796702801,0.601397853603249,0.544910113424757,0.880952380952381,1.55682449439356,0.755265682952085,0.801558811441471,0.642188447816047,0.217747154564852,22,0.328358208955224,0.384615384615385,0.615384615384615,0.373134328358209,0.23076923076923,1,1,0,0,0,0,0,0,0,NA,0.795,-1.117,1.912,0.406446020967168,0.352909685620422,2003,0.202,38627.32,85.2,2003,385,3.85,1,1,1
